2011-01-13,0.4166
2011-01-14,0.4278
2011-01-17,0.4238
2011-01-18,0.4325
2011-01-19,0.4443
2011-01-20,0.428
2011-01-21,0.4342
2011-01-24,0.436
2011-01-25,0.4373
2011-01-26,0.4367
2011-01-27,0.423
2011-01-28,0.4332
2011-01-31,0.42045
2011-02-01,0.423
2011-02-02,0.4348
2011-02-03,0.4349
2011-02-04,0.4335
2011-02-07,0.4379
2011-02-08,0.44
2011-02-09,0.446
2011-02-10,0.4462
2011-02-11,0.4415
2011-02-14,0.44695
2011-02-15,0.452
2011-02-16,0.4525
2011-02-17,0.46
2011-02-18,0.4535
2011-02-21,0.447
2011-02-22,0.442
2011-02-23,0.44
2011-02-24,0.43
2011-02-25,0.4259
2011-02-28,0.4279
2011-03-01,0.4412
2011-03-02,0.4175
2011-03-03,0.4219
2011-03-04,0.42700000000000005
2011-03-09,0.4274
2011-03-10,0.41
2011-03-11,0.402
2011-03-12,0.405
2011-03-14,0.395
2011-03-15,0.3827
2011-03-16,0.39899999999999997
2011-03-17,0.392
2011-03-18,0.3969
2011-03-21,0.40455
2011-03-22,0.42
2011-03-23,0.42
2011-03-24,0.42100000000000004
2011-03-25,0.4263
2011-03-28,0.431
2011-03-29,0.4303
2011-03-30,0.4242
2011-03-31,0.4335
2011-04-01,0.431
2011-04-04,0.4399
2011-04-05,0.4337
2011-04-06,0.43
2011-04-07,0.428
2011-04-08,0.4258
2011-04-11,0.423
2011-04-12,0.4051
2011-04-13,0.40700000000000003
2011-04-14,0.413
2011-04-15,0.4105
2011-04-18,0.4109
2011-04-19,0.39445
2011-04-20,0.4
2011-04-21,0.4064
2011-04-22,0.3999
2011-04-26,0.3971
2011-04-27,0.3898
2011-04-28,0.3965
2011-04-29,0.3916
2011-05-04,0.392
2011-05-05,0.3905
2011-05-06,0.3803
2011-05-10,0.392
2011-05-11,0.392
2011-05-12,0.381
2011-05-13,0.38299999999999995
2011-05-16,0.3801
2011-05-17,0.3838
2011-05-18,0.39
2011-05-19,0.392
2011-05-20,0.3959
2011-05-23,0.385
2011-05-24,0.38299999999999995
2011-05-25,0.3826
2011-05-26,0.384
2011-05-27,0.3802
2011-05-30,0.382
2011-05-31,0.385
2011-06-01,0.382
2011-06-02,0.3763
2011-06-03,0.38
2011-06-06,0.376
2011-06-07,0.3739
2011-06-08,0.3652
2011-06-09,0.364
2011-06-10,0.363
2011-06-14,0.3575
2011-06-15,0.35
2011-06-16,0.3477
2011-06-17,0.331
2011-06-20,0.325
2011-06-21,0.3496
2011-06-22,0.34299999999999997
2011-06-23,0.336
2011-06-24,0.3349
2011-06-25,0.305
2011-06-29,0.3119
2011-06-30,0.3145
2011-07-01,0.3076
2011-07-04,0.3225
2011-07-05,0.309
2011-07-06,0.31
2011-07-07,0.311
2011-07-08,0.315
2011-07-11,0.3052
2011-07-12,0.2955
2011-07-13,0.3149
2011-07-14,0.3161
2011-07-15,0.3146
2011-07-18,0.3049
2011-07-19,0.3028
2011-07-20,0.3081
2011-07-21,0.3011
2011-07-22,0.304
